data,model,loss,run_id,N,B,K,lr,end_lr,momentum,lr_schedule,optimizer,step_decay_schedule,path
openwebtext2,pythia,condcrossent,Run_2025_09_02_05_35_24_319382,53817370,1536,942,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_05_35_24_319382/
openwebtext2,pythia,condcrossent,Run_2025_09_02_05_43_22_275161,53817370,3072,471,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_05_43_22_275161/
openwebtext2,pythia,condcrossent,Run_2025_09_02_05_19_49_468548,112000000,3001,3629,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_05_19_49_468548/
openwebtext2,pythia,condcrossent,Run_2025_09_02_01_49_56_387513,128000000,6146,6602,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_01_49_56_387513/
openwebtext2,pythia,condcrossent,Run_2025_09_02_07_50_25_811092,160000000,5198,5741,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_07_50_25_811092/
openwebtext2,pythia,condcrossent,Run_2025_09_02_16_28_03_686998,128000000,96,6606,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_16_28_03_686998/
openwebtext2,pythia,condcrossent,Run_2025_09_02_16_36_46_636431,256000000,48,6331,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_16_36_46_636431/
openwebtext2,pythia,condcrossent,Run_2025_09_02_16_28_19_227981,4000000,3072,5723,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_16_28_19_227981/
openwebtext2,pythia,condcrossent,Run_2025_09_02_16_46_24_294857,256000000,96,3165,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_16_46_24_294857/
openwebtext2,pythia,condcrossent,Run_2025_09_02_16_48_25_651062,4000000,6144,2861,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_16_48_25_651062/
openwebtext2,pythia,condcrossent,Run_2025_09_02_17_08_04_899088,4000000,12288,1430,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_17_08_04_899088/
openwebtext2,pythia,condcrossent,Run_2025_09_02_18_31_43_329967,4000000,24576,715,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_18_31_43_329967/
openwebtext2,pythia,condcrossent,Run_2025_09_02_18_50_59_593505,4000000,49152,357,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_18_50_59_593505/
openwebtext2,pythia,condcrossent,Run_2025_09_02_13_33_02_564819,192000000,4756,5330,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_13_33_02_564819/
openwebtext2,pythia,condcrossent,Run_2025_09_02_19_10_10_327472,2000000,6144,5690,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_19_10_10_327472/
openwebtext2,pythia,condcrossent,Run_2025_09_02_19_37_52_413247,2000000,12288,2845,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_19_37_52_413247/
openwebtext2,pythia,condcrossent,Run_2025_09_02_20_25_46_265458,10000000,100,100,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_20_25_46_265458/
openwebtext2,pythia,condcrossent,Run_2025_09_02_20_05_09_025014,2000000,24576,1422,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_20_05_09_025014/
openwebtext2,pythia,condcrossent,Run_2025_09_02_20_32_16_310025,2000000,49152,711,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_20_32_16_310025/
openwebtext2,pythia,condcrossent,Run_2025_09_02_21_44_31_540484,9513656,48,171754,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_21_44_31_540484/
openwebtext2,pythia,condcrossent,Run_2025_09_02_19_13_38_438721,224000000,4535,5123,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_02_19_13_38_438721/
openwebtext2,pythia,condcrossent,Run_2025_09_03_01_26_48_565962,19027313,24,174833,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_01_26_48_565962/
openwebtext2,pythia,condcrossent,Run_2025_09_03_00_07_56_542698,19027313,24,174833,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_00_07_56_542698/
openwebtext2,pythia,condcrossent,Run_2025_09_03_02_41_19_709030,26908685,12288,234,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_02_41_19_709030/
openwebtext2,pythia,condcrossent,Run_2025_09_03_02_43_59_210654,26908685,12288,234,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_02_43_59_210654/
openwebtext2,pythia,condcrossent,Run_2025_09_03_02_51_41_555762,38054627,12288,167,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_02_51_41_555762/
openwebtext2,pythia,condcrossent,Run_2025_09_03_02_56_25_195531,38054627,12288,167,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_02_56_25_195531/
openwebtext2,pythia,condcrossent,Run_2025_09_03_03_01_17_795855,45254833,12288,136,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_03_01_17_795855/
openwebtext2,pythia,condcrossent,Run_2025_09_03_03_10_11_169825,53817370,6144,235,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_03_10_11_169825/
openwebtext2,pythia,condcrossent,Run_2025_09_03_03_07_50_558139,45254833,12288,136,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_03_07_50_558139/
openwebtext2,pythia,condcrossent,Run_2025_09_03_03_18_14_701797,53817370,12288,117,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_03_18_14_701797/
openwebtext2,pythia,condcrossent,Run_2025_09_03_03_18_33_838362,53817370,12288,117,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_03_18_33_838362/
openwebtext2,pythia,condcrossent,Run_2025_09_03_15_26_39_947628,8000000,48,207234,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_03_15_26_39_947628/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_20_09_529298,10000000,365,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_03_18_20_09_529298/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_38_32_276797,10000000,730,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_03_18_38_32_276797/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_48_14_349938,10000000,1459,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_03_18_48_14_349938/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_53_05_152028,10000000,2918,313,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_03_18_53_05_152028/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_55_43_420452,10000000,5837,156,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_03_18_55_43_420452/
openwebtext2,pythia,condcrossent,Run_2025_09_03_18_57_46_652530,10000000,19,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [19]}",outputs/nn_archive/runs/Run_2025_09_03_18_57_46_652530/
openwebtext2,pythia,condcrossent,Run_2025_09_03_19_35_30_792539,10000000,38,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [19]}",outputs/nn_archive/runs/Run_2025_09_03_19_35_30_792539/
openwebtext2,pythia,condcrossent,Run_2025_09_03_19_45_24_574524,10000000,77,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [19]}",outputs/nn_archive/runs/Run_2025_09_03_19_45_24_574524/
openwebtext2,pythia,condcrossent,Run_2025_09_03_19_51_06_464717,10000000,154,313,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [19]}",outputs/nn_archive/runs/Run_2025_09_03_19_51_06_464717/
openwebtext2,pythia,condcrossent,Run_2025_09_03_19_54_35_362959,10000000,307,156,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [19]}",outputs/nn_archive/runs/Run_2025_09_03_19_54_35_362959/
openwebtext2,pythia,condcrossent,Run_2025_09_04_12_49_52_302047,4000000,96,183139,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_12_49_52_302047/
openwebtext2,pythia,condcrossent,Run_2025_09_04_12_50_24_523985,1000000,384,219432,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_12_50_24_523985/
openwebtext2,pythia,condcrossent,Run_2025_09_04_13_57_18_148177,2000000,192,182084,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_13_57_18_148177/
openwebtext2,pythia,condcrossent,Run_2025_09_04_14_24_35_060653,1000000,768,109716,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_14_24_35_060653/
openwebtext2,pythia,condcrossent,Run_2025_09_04_15_31_11_290141,1000000,1536,54858,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_15_31_11_290141/
openwebtext2,pythia,condcrossent,Run_2025_09_04_16_26_07_585387,1000000,3072,27429,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_16_26_07_585387/
openwebtext2,pythia,condcrossent,Run_2025_09_04_17_14_51_225360,1000000,6144,13714,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_17_14_51_225360/
openwebtext2,pythia,condcrossent,Run_2025_09_04_18_01_08_893388,1000000,12288,6857,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_18_01_08_893388/
openwebtext2,pythia,condcrossent,Run_2025_09_04_16_30_22_084844,16000000,24,201607,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_16_30_22_084844/
openwebtext2,pythia,condcrossent,Run_2025_09_04_18_46_44_448155,1000000,24576,3428,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_18_46_44_448155/
openwebtext2,pythia,condcrossent,Run_2025_09_04_19_32_19_951762,1000000,49152,1714,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_19_32_19_951762/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_27_59_331987,10000000,36,20000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_27_59_331987/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_39_10_938663,10000000,72,10000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_39_10_938663/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_45_10_448708,10000000,144,5000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_45_10_448708/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_48_35_655164,10000000,288,2500,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_48_35_655164/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_51_08_361570,10000000,576,1250,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_51_08_361570/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_53_18_970101,10000000,1152,625,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_04_20_53_18_970101/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_55_14_496667,10000000,12,20000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_20_55_14_496667/
openwebtext2,pythia,condcrossent,Run_2025_09_04_21_06_49_127526,10000000,24,10000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_21_06_49_127526/
openwebtext2,pythia,condcrossent,Run_2025_09_04_21_12_50_460063,10000000,48,5000,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_21_12_50_460063/
openwebtext2,pythia,condcrossent,Run_2025_09_04_21_16_30_263406,10000000,96,2500,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_21_16_30_263406/
openwebtext2,pythia,condcrossent,Run_2025_09_04_21_19_03_150760,10000000,192,1250,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_21_19_03_150760/
openwebtext2,pythia,condcrossent,Run_2025_09_04_21_21_16_736003,10000000,384,625,1.999,0.1,0.0,step,sgd,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_04_21_21_16_736003/
openwebtext2,pythia,condcrossent,Run_2025_09_04_20_01_40_494804,2000000,96,364168,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_20_01_40_494804/
openwebtext2,pythia,condcrossent,Run_2025_09_04_23_49_08_475239,4000000,48,366278,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_04_23_49_08_475239/
openwebtext2,pythia,condcrossent,Run_2025_09_06_00_59_52_745343,10000000,91,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_06_00_59_52_745343/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_24_22_229045,10000000,182,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.05]}",outputs/nn_archive/runs/Run_2025_09_06_01_24_22_229045/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_36_23_601428,10000000,20,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_36_23_601428/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_43_16_014627,10000000,41,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_43_16_014627/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_47_03_169998,10000000,82,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_47_03_169998/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_49_38_559638,10000000,164,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_49_38_559638/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_51_52_425285,10000000,329,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_51_52_425285/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_53_51_140728,10000000,658,313,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_53_51_140728/
openwebtext2,pythia,condcrossent,Run_2025_09_06_01_55_41_457457,10000000,1316,156,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_06_01_55_41_457457/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_29_15_888602,10000000,41,20000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_29_15_888602/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_36_54_203079,10000000,82,10000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_36_54_203079/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_42_01_443002,10000000,164,5000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_42_01_443002/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_45_56_299527,10000000,329,2500,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_45_56_299527/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_49_16_625414,10000000,658,1250,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_49_16_625414/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_52_12_831134,10000000,1316,625,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_52_12_831134/
openwebtext2,pythia,condcrossent,Run_2025_09_07_14_54_50_901087,10000000,164,20000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_14_54_50_901087/
openwebtext2,pythia,condcrossent,Run_2025_09_07_15_07_29_725156,10000000,329,10000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_15_07_29_725156/
openwebtext2,pythia,condcrossent,Run_2025_09_07_15_18_44_819202,10000000,658,5000,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_15_18_44_819202/
openwebtext2,pythia,condcrossent,Run_2025_09_07_15_27_41_610460,10000000,1316,2500,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_15_27_41_610460/
openwebtext2,pythia,condcrossent,Run_2025_09_07_15_36_01_418072,10000000,2633,1250,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_15_36_01_418072/
openwebtext2,pythia,condcrossent,Run_2025_09_07_15_44_05_650468,10000000,5266,625,0.001,0.1,0.0,constant,adamw,na,outputs/nn_archive/runs/Run_2025_09_07_15_44_05_650468/
openwebtext2,pythia,condcrossent,Run_2025_09_07_16_26_37_663312,10000000,41,20000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_16_26_37_663312/
openwebtext2,pythia,condcrossent,Run_2025_09_07_16_40_11_664012,10000000,82,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_16_40_11_664012/
openwebtext2,pythia,condcrossent,Run_2025_09_07_16_49_14_365507,10000000,164,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_16_49_14_365507/
openwebtext2,pythia,condcrossent,Run_2025_09_07_16_56_07_468217,10000000,329,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_16_56_07_468217/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_02_08_982734,10000000,658,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_17_02_08_982734/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_07_59_815986,10000000,1316,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [2.0, 4.0]}",outputs/nn_archive/runs/Run_2025_09_07_17_07_59_815986/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_13_20_011815,10000000,164,20000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_13_20_011815/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_26_31_306041,10000000,329,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_26_31_306041/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_35_14_222975,10000000,658,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_35_14_222975/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_42_14_061786,10000000,1316,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_42_14_061786/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_48_26_595456,10000000,2633,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_48_26_595456/
openwebtext2,pythia,condcrossent,Run_2025_09_07_17_54_06_075761,10000000,5266,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.333333, 0.666667], ""decay_amt"": [1.0, 1.0], ""B_decay_amt"": [0.5, 0.25]}",outputs/nn_archive/runs/Run_2025_09_07_17_54_06_075761/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_18_14_201827,10000000,48,20000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_18_14_201827/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_30_59_579135,10000000,96,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_30_59_579135/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_39_27_954091,10000000,192,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_39_27_954091/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_46_21_412448,10000000,384,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_46_21_412448/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_52_19_741652,10000000,768,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_52_19_741652/
openwebtext2,pythia,condcrossent,Run_2025_09_07_19_58_07_852343,10000000,1536,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [3.0]}",outputs/nn_archive/runs/Run_2025_09_07_19_58_07_852343/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_03_45_269618,10000000,144,20000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_03_45_269618/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_15_44_656834,10000000,288,10000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_15_44_656834/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_24_12_680818,10000000,576,5000,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_24_12_680818/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_31_11_627681,10000000,1152,2500,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_31_11_627681/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_37_21_093379,10000000,2304,1250,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_37_21_093379/
openwebtext2,pythia,condcrossent,Run_2025_09_07_20_43_03_069961,10000000,4608,625,0.001,0.1,0.0,step,adamw,"{""decay_at"": [0.5], ""decay_amt"": [1.0], ""B_decay_amt"": [0.33333]}",outputs/nn_archive/runs/Run_2025_09_07_20_43_03_069961/
